Date,Year,Type,Region,SeasonallyAdjusted_AveragePrice,AveragePrice,Total Volume,Small Hass,Large Hass,XL Hass,Small Bags,Large Bags,XLarge Bags,Total Bags
2017-02-26,2017,organic,Albany,1.72,1.71,2185.96,508.31,240.1,0.0,1437.55,0.0,0.0,1437.55
2017-02-19,2017,organic,Albany,1.68,1.67,2523.56,1049.5,141.41,0.0,1332.65,0.0,0.0,1332.65
2017-02-12,2017,organic,Albany,1.79,1.78,1806.4,119.52,170.57,0.0,1516.31,0.0,0.0,1516.31
2017-02-05,2017,organic,Albany,1.73,1.72,1753.35,26.75,223.33,0.0,1503.27,0.0,0.0,1503.27
2017-02-26,2017,organic,Atlanta,0.65,0.64,24322.77,1111.31,3495.28,0.0,150.0,19566.18,0.0,19716.18
2017-02-19,2017,organic,Atlanta,1.07,1.06,11866.71,1388.4,3401.6,0.0,85.62,6991.09,0.0,7076.71
2017-02-12,2017,organic,Atlanta,1.08,1.07,11072.75,1085.35,4061.87,0.0,200.31,5725.22,0.0,5925.53
2017-02-05,2017,organic,Atlanta,1.29,1.28,9685.15,1418.26,4208.97,0.0,35.71,4022.21,0.0,4057.92
2017-02-26,2017,organic,BaltimoreWashington,1.95,1.93,16773.14,1273.89,7291.17,302.05,7897.78,8.25,0.0,7906.03
2017-02-19,2017,organic,BaltimoreWashington,1.82,1.81,21623.61,1775.21,10428.06,261.83,9074.7,83.81,0.0,9158.51
2017-02-12,2017,organic,BaltimoreWashington,1.86,1.85,18596.41,1309.1,7233.7,244.98,9707.07,101.56,0.0,9808.63
2017-02-05,2017,organic,BaltimoreWashington,1.86,1.85,17974.51,1373.51,6610.53,202.88,9782.06,5.53,0.0,9787.59
2017-02-26,2017,organic,Boise,1.16,1.15,2949.49,21.41,393.39,0.0,659.44,1875.25,0.0,2534.69
2017-02-19,2017,organic,Boise,1.66,1.65,2104.05,11.28,403.6,0.0,1166.92,522.25,0.0,1689.17
2017-02-12,2017,organic,Boise,1.59,1.58,2375.9,20.27,426.9,0.0,1244.86,683.87,0.0,1928.73
2017-02-05,2017,organic,Boise,0.96,0.95,3143.96,20.03,321.73,0.0,679.58,2122.62,0.0,2802.2
2017-02-26,2017,organic,Boston,2.03,2.01,14572.36,13.18,1274.78,0.0,12821.72,462.68,0.0,13284.4
2017-02-19,2017,organic,Boston,2.08,2.06,16177.04,13.98,1014.64,0.0,12903.42,2245.0,0.0,15148.42
2017-02-12,2017,organic,Boston,1.97,1.95,17727.36,13.45,1111.3,13.52,15419.88,1169.21,0.0,16589.09
2017-02-05,2017,organic,Boston,1.64,1.63,22249.09,7.16,2644.02,38.21,16906.1,2653.6,0.0,19559.7
2017-02-26,2017,organic,BuffaloRochester,1.95,1.93,2099.67,4.86,606.04,0.0,966.18,522.59,0.0,1488.77
2017-02-19,2017,organic,BuffaloRochester,2.0,1.98,4832.94,0.0,1112.32,0.0,1261.01,2459.61,0.0,3720.62
2017-02-12,2017,organic,BuffaloRochester,1.82,1.81,3594.59,0.0,369.57,0.0,1950.9,1274.12,0.0,3225.02
2017-02-05,2017,organic,BuffaloRochester,1.82,1.81,5750.39,6.11,258.24,0.0,3200.6,2285.44,0.0,5486.04
2017-02-26,2017,organic,California,1.35,1.34,215699.08,26443.61,69371.98,3.16,102260.68,17619.65,0.0,119880.33
2017-02-19,2017,organic,California,1.51,1.5,183797.3,27932.48,71026.47,3.16,83854.04,981.15,0.0,84835.19
2017-02-12,2017,organic,California,1.55,1.54,151754.58,27367.52,55812.63,20.18,66789.82,1764.43,0.0,68554.25
2017-02-05,2017,organic,California,1.37,1.36,169739.8,37220.31,82017.4,9.46,49406.12,1086.51,0.0,50492.63
2017-02-26,2017,organic,Charlotte,1.71,1.7,8500.37,220.32,3918.45,541.98,3466.92,352.7,0.0,3819.62
2017-02-19,2017,organic,Charlotte,1.68,1.67,9418.55,299.88,4076.97,598.59,4295.31,147.8,0.0,4443.11
2017-02-12,2017,organic,Charlotte,1.64,1.63,9089.66,148.37,4040.19,418.86,4319.92,162.32,0.0,4482.24
2017-02-05,2017,organic,Charlotte,1.63,1.62,8473.46,140.61,3540.95,461.31,4075.6,254.99,0.0,4330.59
2017-02-26,2017,organic,Chicago,1.7,1.69,46602.16,799.29,37768.66,0.0,8029.77,4.44,0.0,8034.21
2017-02-19,2017,organic,Chicago,1.61,1.6,36645.7,324.96,28155.69,0.0,8165.05,0.0,0.0,8165.05
2017-02-12,2017,organic,Chicago,1.54,1.53,35870.49,49.0,32792.61,0.0,3028.88,0.0,0.0,3028.88
2017-02-05,2017,organic,Chicago,1.5,1.49,42439.11,82.09,39288.55,0.0,3068.47,0.0,0.0,3068.47
2017-02-26,2017,organic,CincinnatiDayton,0.49,0.49,44024.03,252.79,4472.68,0.0,600.0,38698.56,0.0,39298.56
2017-02-19,2017,organic,CincinnatiDayton,0.51,0.51,41987.86,225.44,5734.39,0.0,473.98,35554.05,0.0,36028.03
2017-02-12,2017,organic,CincinnatiDayton,0.65,0.64,26706.48,287.17,6528.34,0.0,487.26,19403.71,0.0,19890.97
2017-02-05,2017,organic,CincinnatiDayton,0.57,0.57,25068.02,198.33,4655.41,0.0,458.06,19756.22,0.0,20214.28
2017-02-26,2017,organic,Columbus,0.67,0.66,19772.8,658.91,3386.42,0.0,1483.15,14244.32,0.0,15727.47
2017-02-19,2017,organic,Columbus,0.75,0.74,17517.85,682.11,3152.62,0.0,1933.01,11750.11,0.0,13683.12
2017-02-12,2017,organic,Columbus,1.01,1.0,10853.5,750.39,2489.67,0.0,1835.85,5777.59,0.0,7613.44
2017-02-05,2017,organic,Columbus,0.99,0.98,10382.58,688.17,2992.09,0.0,1755.71,4946.61,0.0,6702.32
2017-02-26,2017,organic,DallasFtWorth,1.06,1.05,28944.94,7437.63,210.19,0.0,21167.36,129.76,0.0,21297.12
2017-02-19,2017,organic,DallasFtWorth,1.18,1.17,20393.29,7619.05,231.61,0.0,12433.39,109.24,0.0,12542.63
2017-02-12,2017,organic,DallasFtWorth,1.36,1.35,16249.95,9431.22,235.18,0.0,6468.83,114.72,0.0,6583.55
2017-02-05,2017,organic,DallasFtWorth,1.31,1.3,17169.39,7770.9,205.02,0.0,9148.87,44.6,0.0,9193.47
2017-02-26,2017,organic,Denver,0.79,0.78,64041.86,12233.34,2065.58,39.34,26967.75,22735.85,0.0,49703.6
2017-02-19,2017,organic,Denver,1.17,1.16,34290.67,10979.36,1473.29,19.8,581.42,21236.8,0.0,21818.22
2017-02-12,2017,organic,Denver,1.45,1.44,24782.08,15109.73,2067.75,16.06,224.16,7364.38,0.0,7588.54
2017-02-05,2017,organic,Denver,1.39,1.38,17713.66,9065.62,1335.07,20.82,105.6,7186.55,0.0,7292.15
2017-02-26,2017,organic,Detroit,0.57,0.57,35282.6,620.57,4638.48,0.0,826.39,29197.16,0.0,30023.55
2017-02-19,2017,organic,Detroit,0.57,0.57,38386.57,822.08,5987.89,0.0,1150.99,30425.61,0.0,31576.6
2017-02-12,2017,organic,Detroit,0.83,0.82,18985.89,766.98,5919.64,0.0,1146.24,11153.03,0.0,12299.27
2017-02-05,2017,organic,Detroit,0.86,0.85,16174.94,741.19,4326.69,0.0,681.27,10425.79,0.0,11107.06
2017-02-26,2017,organic,GrandRapids,1.58,1.57,7915.2,49.12,4221.38,0.0,3560.5,84.2,0.0,3644.7
2017-02-19,2017,organic,GrandRapids,1.65,1.64,1862.24,22.53,1036.23,0.0,803.48,0.0,0.0,803.48
2017-02-12,2017,organic,GrandRapids,1.28,1.27,4273.25,93.8,3515.56,0.0,663.89,0.0,0.0,663.89
2017-02-05,2017,organic,GrandRapids,1.71,1.7,1112.77,54.67,688.31,0.0,369.79,0.0,0.0,369.79
2017-02-26,2017,organic,GreatLakes,0.95,0.94,253169.88,4551.23,80014.82,0.0,31222.06,137381.77,0.0,168603.83
2017-02-19,2017,organic,GreatLakes,0.91,0.9,226000.27,4432.89,66308.19,0.0,29892.25,125366.94,0.0,155259.19
2017-02-12,2017,organic,GreatLakes,1.09,1.08,162213.86,5063.86,68691.1,0.0,23146.58,65312.32,0.0,88458.9
2017-02-05,2017,organic,GreatLakes,1.15,1.14,149650.5,4548.46,70014.08,0.0,20170.52,54917.44,0.0,75087.96
2017-02-26,2017,organic,HarrisburgScranton,1.85,1.84,8615.54,618.55,655.92,14.64,7322.43,4.0,0.0,7326.43
2017-02-19,2017,organic,HarrisburgScranton,1.63,1.62,13264.69,3590.54,2202.3,10.47,7429.08,32.3,0.0,7461.38
2017-02-12,2017,organic,HarrisburgScranton,1.82,1.81,9010.53,414.62,205.85,11.55,8333.9,44.61,0.0,8378.51
2017-02-05,2017,organic,HarrisburgScranton,1.84,1.83,8210.15,362.18,140.49,6.18,7677.16,24.14,0.0,7701.3
2017-02-26,2017,organic,HartfordSpringfield,2.2,2.18,13475.25,208.52,7176.67,1.39,5968.56,120.11,0.0,6088.67
2017-02-19,2017,organic,HartfordSpringfield,1.57,1.56,39978.99,849.87,32225.71,0.0,6224.38,679.03,0.0,6903.41
2017-02-12,2017,organic,HartfordSpringfield,2.37,2.35,9386.83,45.3,3547.5,12.36,5751.16,30.51,0.0,5781.67
2017-02-05,2017,organic,HartfordSpringfield,1.8,1.79,14825.89,94.97,7579.97,23.39,6806.51,321.05,0.0,7127.56
2017-02-26,2017,organic,Houston,0.92,0.91,43969.52,10310.15,22.14,0.0,33637.23,0.0,0.0,33637.23
2017-02-19,2017,organic,Houston,0.9,0.89,41481.08,8836.46,167.97,0.0,32476.65,0.0,0.0,32476.65
2017-02-12,2017,organic,Houston,0.93,0.92,33984.51,8043.9,57.63,1.99,25880.99,0.0,0.0,25880.99
2017-02-05,2017,organic,Houston,0.94,0.93,30857.91,7458.6,18.05,0.0,23381.26,0.0,0.0,23381.26
2017-02-26,2017,organic,Indianapolis,0.91,0.9,6549.33,107.56,1165.45,0.0,972.23,4304.09,0.0,5276.32
2017-02-19,2017,organic,Indianapolis,1.25,1.24,4037.72,111.0,1233.6,0.0,1370.45,1322.67,0.0,2693.12
2017-02-12,2017,organic,Indianapolis,1.16,1.15,4313.04,785.28,1389.26,0.0,1268.81,869.69,0.0,2138.5
2017-02-05,2017,organic,Indianapolis,1.36,1.35,3551.43,568.01,1410.33,0.0,959.37,613.72,0.0,1573.09
2017-02-26,2017,organic,Jacksonville,1.69,1.68,3160.21,749.78,118.04,0.0,323.54,1968.85,0.0,2292.39
2017-02-19,2017,organic,Jacksonville,1.75,1.74,3179.09,857.14,147.79,1.27,1136.68,1036.21,0.0,2172.89
2017-02-12,2017,organic,Jacksonville,1.49,1.48,4296.53,757.2,137.22,0.0,2528.9,873.21,0.0,3402.11
2017-02-05,2017,organic,Jacksonville,1.73,1.72,3417.56,913.99,112.02,6.36,464.44,1920.75,0.0,2385.19
2017-02-26,2017,organic,LasVegas,1.1,1.09,25937.71,2174.39,9684.7,0.0,13934.92,143.7,0.0,14078.62
2017-02-19,2017,organic,LasVegas,1.16,1.15,17954.08,1900.85,3776.59,0.0,11577.52,699.12,0.0,12276.64
2017-02-12,2017,organic,LasVegas,1.19,1.18,21977.83,2228.74,5528.66,2.66,14188.24,29.53,0.0,14217.77
2017-02-05,2017,organic,LasVegas,1.24,1.23,17104.45,1662.7,4924.57,0.0,10505.41,11.77,0.0,10517.18
2017-02-26,2017,organic,LosAngeles,1.06,1.05,143520.74,12328.78,30665.47,3.2,87365.6,13157.69,0.0,100523.29
2017-02-19,2017,organic,LosAngeles,1.2,1.19,115734.75,13178.37,33656.51,1.61,68066.56,831.7,0.0,68898.26
2017-02-12,2017,organic,LosAngeles,1.18,1.17,95227.6,12496.33,24567.22,10.99,56547.41,1605.65,0.0,58153.06
2017-02-05,2017,organic,LosAngeles,1.2,1.19,91687.96,15626.93,34864.22,0.0,40279.83,916.98,0.0,41196.81
2017-02-26,2017,organic,Louisville,0.78,0.77,5481.89,12.0,1257.03,0.0,402.22,3810.64,0.0,4212.86
2017-02-19,2017,organic,Louisville,0.56,0.56,10571.3,0.0,1277.78,0.0,287.77,9005.75,0.0,9293.52
2017-02-12,2017,organic,Louisville,0.81,0.8,5288.74,4.0,1259.97,0.0,313.33,3711.44,0.0,4024.77
2017-02-05,2017,organic,Louisville,1.37,1.36,2108.66,0.0,991.67,0.0,441.11,675.88,0.0,1116.99
2017-02-26,2017,organic,MiamiFtLauderdale,2.45,2.43,3101.87,1208.16,65.84,0.0,1188.89,638.98,0.0,1827.87
2017-02-19,2017,organic,MiamiFtLauderdale,1.66,1.65,5304.44,846.14,49.2,0.0,3646.67,762.43,0.0,4409.1
2017-02-12,2017,organic,MiamiFtLauderdale,1.3,1.29,5966.83,295.27,8.03,0.0,4157.77,1505.76,0.0,5663.53
2017-02-05,2017,organic,MiamiFtLauderdale,1.42,1.41,3626.55,398.22,4.01,0.0,1155.56,2068.76,0.0,3224.32
2017-02-26,2017,organic,Midsouth,1.13,1.12,139908.49,3921.76,41022.31,1849.73,33735.94,59378.75,0.0,93114.69
2017-02-19,2017,organic,Midsouth,1.15,1.14,148184.85,4325.51,48328.21,1888.62,32456.16,61186.35,0.0,93642.51
2017-02-12,2017,organic,Midsouth,1.22,1.21,129193.22,3448.61,41590.11,1599.36,35082.56,47472.58,0.0,82555.14
2017-02-05,2017,organic,Midsouth,1.5,1.49,101147.78,3676.77,42152.81,1526.21,39453.34,14338.65,0.0,53791.99
2017-02-26,2017,organic,Nashville,0.69,0.68,10920.78,329.8,2415.49,0.0,115.0,8060.49,0.0,8175.49
2017-02-19,2017,organic,Nashville,0.68,0.67,13534.67,284.78,2310.55,0.0,120.01,10819.33,0.0,10939.34
2017-02-12,2017,organic,Nashville,0.67,0.66,13802.0,337.21,2693.07,0.0,196.14,10575.58,0.0,10771.72
2017-02-05,2017,organic,Nashville,1.17,1.16,4305.56,338.27,2130.07,0.0,56.67,1780.55,0.0,1837.22
2017-02-26,2017,organic,NewOrleansMobile,1.34,1.33,5744.81,151.65,6.32,0.0,5155.23,431.61,0.0,5586.84
2017-02-19,2017,organic,NewOrleansMobile,1.34,1.33,5160.37,139.21,0.0,0.0,4830.72,190.44,0.0,5021.16
2017-02-12,2017,organic,NewOrleansMobile,1.34,1.33,6425.79,254.69,0.0,0.0,5927.54,243.56,0.0,6171.1
2017-02-05,2017,organic,NewOrleansMobile,1.36,1.35,3381.82,326.31,6.26,0.0,1874.51,1174.74,0.0,3049.25
2017-02-26,2017,organic,NewYork,1.78,1.77,91212.34,14208.53,48448.61,164.07,28122.96,268.17,0.0,28391.13
2017-02-19,2017,organic,NewYork,1.37,1.36,420410.54,100285.03,288953.97,366.3,29223.4,1581.84,0.0,30805.24
2017-02-12,2017,organic,NewYork,2.0,1.98,59839.16,7402.11,22697.49,514.41,28971.43,253.72,0.0,29225.15
2017-02-05,2017,organic,NewYork,2.05,2.03,58560.14,7829.32,20623.8,197.9,29581.48,327.64,0.0,29909.12
2017-02-26,2017,organic,Northeast,1.83,1.82,182655.98,22185.72,70918.22,161.59,86833.66,2556.79,0.0,89390.45
2017-02-19,2017,organic,Northeast,1.44,1.43,592952.35,127051.75,363472.25,322.56,91672.29,10433.5,0.0,102105.79
2017-02-12,2017,organic,Northeast,1.93,1.91,153268.97,11370.64,34465.58,496.01,102275.82,4660.92,0.0,106936.74
2017-02-05,2017,organic,Northeast,1.82,1.81,160843.63,11663.51,37623.06,244.75,101921.32,9390.99,0.0,111312.31
2017-02-26,2017,organic,NorthernNewEngland,1.86,1.85,12277.49,10.34,263.6,0.0,12003.55,0.0,0.0,12003.55
2017-02-19,2017,organic,NorthernNewEngland,1.9,1.88,11527.69,2.6,221.4,0.0,11303.69,0.0,0.0,11303.69
2017-02-12,2017,organic,NorthernNewEngland,1.81,1.8,13474.78,2.56,325.75,0.0,13146.47,0.0,0.0,13146.47
2017-02-05,2017,organic,NorthernNewEngland,1.61,1.6,10860.38,1.31,304.11,0.0,10554.96,0.0,0.0,10554.96
2017-02-26,2017,organic,Orlando,2.1,2.08,4818.73,1562.36,107.79,0.0,1042.22,2106.36,0.0,3148.58
2017-02-19,2017,organic,Orlando,1.82,1.81,5205.8,1560.07,150.65,0.0,1844.03,1651.05,0.0,3495.08
2017-02-12,2017,organic,Orlando,1.5,1.49,6127.62,1199.5,62.28,0.0,3905.76,960.08,0.0,4865.84
2017-02-05,2017,organic,Orlando,1.97,1.95,4611.95,1715.85,210.43,0.0,1271.11,1414.56,0.0,2685.67
2017-02-26,2017,organic,Philadelphia,1.69,1.68,20993.1,4201.48,11005.43,10.86,5678.14,97.19,0.0,5775.33
2017-02-19,2017,organic,Philadelphia,1.39,1.38,64262.13,16636.2,41845.91,6.29,5710.82,62.91,0.0,5773.73
2017-02-12,2017,organic,Philadelphia,1.93,1.91,12382.57,1625.07,4126.39,0.0,6540.08,91.03,0.0,6631.11
2017-02-05,2017,organic,Philadelphia,1.88,1.86,11862.24,1770.92,3440.94,8.1,6544.18,98.1,0.0,6642.28
2017-02-26,2017,organic,PhoenixTucson,1.23,1.22,25773.92,5457.84,8709.92,0.0,11557.93,48.23,0.0,11606.16
2017-02-19,2017,organic,PhoenixTucson,1.29,1.28,17934.06,4394.0,4602.73,0.0,8929.66,7.67,0.0,8937.33
2017-02-12,2017,organic,PhoenixTucson,1.47,1.46,21516.41,4277.79,8117.59,0.0,9084.73,36.3,0.0,9121.03
2017-02-05,2017,organic,PhoenixTucson,1.24,1.23,18884.1,5981.39,5129.05,0.0,7773.66,0.0,0.0,7773.66
2017-02-26,2017,organic,Pittsburgh,1.42,1.41,3584.79,844.97,9.94,0.0,2247.72,482.16,0.0,2729.88
2017-02-19,2017,organic,Pittsburgh,1.46,1.45,8805.28,828.39,3.24,0.0,7456.43,517.22,0.0,7973.65
2017-02-12,2017,organic,Pittsburgh,1.42,1.41,8934.28,719.78,1.64,0.0,7777.5,435.36,0.0,8212.86
2017-02-05,2017,organic,Pittsburgh,1.41,1.4,7367.61,683.24,15.93,0.0,6350.32,318.12,0.0,6668.44
2017-02-26,2017,organic,Plains,1.4,1.39,76034.02,6058.09,24558.45,1293.32,20679.02,23445.14,0.0,44124.16
2017-02-19,2017,organic,Plains,1.51,1.5,55912.77,4415.63,17174.19,755.8,18926.25,14640.9,0.0,33567.15
2017-02-12,2017,organic,Plains,1.5,1.49,59073.9,4047.83,17976.54,1009.67,20023.2,16016.66,0.0,36039.86
2017-02-05,2017,organic,Plains,1.61,1.6,48964.14,3181.84,19535.39,151.77,15341.1,10754.04,0.0,26095.14
2017-02-26,2017,organic,Portland,1.24,1.23,30803.34,3411.42,5012.15,25.84,516.54,21837.39,0.0,22353.93
2017-02-19,2017,organic,Portland,1.46,1.45,25338.41,3759.62,4219.62,26.01,5968.69,11364.47,0.0,17333.16
2017-02-12,2017,organic,Portland,1.6,1.59,22901.55,2363.06,5774.75,26.09,7610.05,7127.6,0.0,14737.65
2017-02-05,2017,organic,Portland,0.94,0.93,38945.01,3761.94,5756.42,14.59,960.58,28451.48,0.0,29412.06
2017-02-26,2017,organic,RaleighGreensboro,1.57,1.56,8608.11,241.98,4059.23,328.88,2617.49,1360.53,0.0,3978.02
2017-02-19,2017,organic,RaleighGreensboro,1.56,1.55,8726.67,169.95,4133.16,283.98,3118.21,1021.37,0.0,4139.58
2017-02-12,2017,organic,RaleighGreensboro,1.55,1.54,9911.34,239.38,4073.5,292.17,4476.52,829.77,0.0,5306.29
2017-02-05,2017,organic,RaleighGreensboro,1.78,1.77,9668.72,219.34,3567.45,282.75,5467.43,131.75,0.0,5599.18
2017-02-26,2017,organic,RichmondNorfolk,1.02,1.01,13878.02,721.23,3569.87,221.42,3127.75,6237.75,0.0,9365.5
2017-02-19,2017,organic,RichmondNorfolk,1.25,1.24,9098.81,522.24,3373.76,263.72,2202.97,2736.12,0.0,4939.09
2017-02-12,2017,organic,RichmondNorfolk,1.13,1.12,10485.46,424.16,3355.43,236.07,2421.74,4048.06,0.0,6469.8
2017-02-05,2017,organic,RichmondNorfolk,1.43,1.42,6511.84,527.83,2515.41,159.11,2198.27,1111.22,0.0,3309.49
2017-02-26,2017,organic,Roanoke,0.78,0.77,14724.39,246.43,2759.77,0.0,2299.58,9418.61,0.0,11718.19
2017-02-19,2017,organic,Roanoke,0.95,0.94,10024.18,231.37,2672.7,0.0,1894.37,5225.74,0.0,7120.11
2017-02-12,2017,organic,Roanoke,0.89,0.88,11414.9,212.09,3013.89,0.0,1869.28,6319.64,0.0,8188.92
2017-02-05,2017,organic,Roanoke,1.15,1.14,9742.87,224.66,5303.06,0.0,1977.81,2237.34,0.0,4215.15
2017-02-26,2017,organic,Sacramento,2.08,2.06,6616.58,1808.8,4379.48,0.0,428.3,0.0,0.0,428.3
2017-02-19,2017,organic,Sacramento,2.34,2.32,5375.95,1718.41,3242.62,1.34,413.58,0.0,0.0,413.58
2017-02-12,2017,organic,Sacramento,2.27,2.25,5559.0,1708.08,3229.82,0.0,621.1,0.0,0.0,621.1
2017-02-05,2017,organic,Sacramento,1.61,1.6,7712.27,2241.28,5057.01,0.0,413.98,0.0,0.0,413.98
2017-02-26,2017,organic,SanDiego,1.43,1.42,20055.23,1099.33,10427.06,0.0,3657.65,4871.19,0.0,8528.84
2017-02-19,2017,organic,SanDiego,1.41,1.4,19782.44,1266.28,10960.8,0.0,7393.64,161.72,0.0,7555.36
2017-02-12,2017,organic,SanDiego,1.67,1.66,9082.88,1014.35,7049.67,0.0,856.72,162.14,0.0,1018.86
2017-02-05,2017,organic,SanDiego,1.56,1.55,14096.05,1784.39,10882.94,0.0,1270.99,157.73,0.0,1428.72
2017-02-26,2017,organic,SanFrancisco,2.54,2.52,18753.79,6707.73,8785.72,0.0,3260.34,0.0,0.0,3260.34
2017-02-19,2017,organic,SanFrancisco,2.6,2.58,19202.54,7333.07,8809.03,0.0,3060.44,0.0,0.0,3060.44
2017-02-12,2017,organic,SanFrancisco,2.61,2.59,19433.9,7271.61,8960.86,2.88,3198.55,0.0,0.0,3198.55
2017-02-05,2017,organic,SanFrancisco,1.62,1.61,25769.82,10715.26,12410.67,8.76,2635.13,0.0,0.0,2635.13
2017-02-26,2017,organic,Seattle,1.59,1.58,38286.08,821.13,12370.73,13.32,1732.63,23348.27,0.0,25080.9
2017-02-19,2017,organic,Seattle,2.28,2.26,29024.68,800.29,14582.23,12.06,9407.45,4222.65,0.0,13630.1
2017-02-12,2017,organic,Seattle,1.8,1.79,38095.07,684.04,16188.04,25.14,9270.16,11927.69,0.0,21197.85
2017-02-05,2017,organic,Seattle,0.99,0.98,51462.4,906.24,10333.71,18.8,541.93,39661.72,0.0,40203.65
2017-02-26,2017,organic,SouthCarolina,1.14,1.13,14902.59,580.25,3513.05,228.94,4931.05,5649.3,0.0,10580.35
2017-02-19,2017,organic,SouthCarolina,1.41,1.4,11183.49,627.48,3342.81,139.12,4986.66,2087.42,0.0,7074.08
2017-02-12,2017,organic,SouthCarolina,1.39,1.38,9862.15,430.33,3098.64,152.5,4690.21,1490.47,0.0,6180.68
2017-02-05,2017,organic,SouthCarolina,1.46,1.45,9116.85,488.39,3011.86,182.42,4162.07,1272.11,0.0,5434.18
2017-02-26,2017,organic,SouthCentral,1.0,0.99,171145.0,34520.03,6936.39,0.0,117252.31,12436.27,0.0,129688.58
2017-02-19,2017,organic,SouthCentral,1.01,1.0,147729.4,32258.65,5881.61,5.89,94503.56,15079.69,0.0,109583.25
2017-02-12,2017,organic,SouthCentral,1.13,1.12,121268.68,34932.59,5509.9,2.91,70954.77,9868.51,0.0,80823.28
2017-02-05,2017,organic,SouthCentral,1.13,1.12,104656.52,30563.62,4482.2,0.0,63084.5,6526.2,0.0,69610.7
2017-02-26,2017,organic,Southeast,1.13,1.12,89221.79,9596.11,12259.82,331.84,13420.58,53613.44,0.0,67034.02
2017-02-19,2017,organic,Southeast,1.4,1.39,65605.97,9588.84,11456.39,228.44,20468.32,23863.98,0.0,44332.3
2017-02-12,2017,organic,Southeast,1.3,1.29,69669.46,7177.42,11876.06,253.98,28837.29,21524.71,0.0,50362.0
2017-02-05,2017,organic,Southeast,1.55,1.54,52925.32,9542.26,12078.59,234.87,11391.87,19677.73,0.0,31069.6
2017-02-26,2017,organic,Spokane,1.65,1.64,3681.31,152.37,1154.78,1.0,84.32,2288.84,0.0,2373.16
2017-02-19,2017,organic,Spokane,2.36,2.34,2274.09,121.18,1042.15,0.0,784.25,326.51,0.0,1110.76
2017-02-12,2017,organic,Spokane,1.67,1.66,3673.62,79.25,1229.41,0.0,578.99,1785.97,0.0,2364.96
2017-02-05,2017,organic,Spokane,1.1,1.09,3239.7,52.94,789.96,0.0,53.16,2343.64,0.0,2396.8
2017-02-26,2017,organic,StLouis,1.19,1.18,7139.65,919.14,517.15,0.0,1393.75,4309.61,0.0,5703.36
2017-02-19,2017,organic,StLouis,1.11,1.1,8031.89,990.14,539.15,0.0,828.52,5674.08,0.0,6502.6
2017-02-12,2017,organic,StLouis,1.05,1.04,10825.69,1444.56,562.93,0.0,1576.67,7241.53,0.0,8818.2
2017-02-05,2017,organic,StLouis,1.33,1.32,5630.1,822.78,547.96,0.0,890.0,3369.36,0.0,4259.36
2017-02-26,2017,organic,Syracuse,1.8,1.79,1336.09,0.0,207.99,0.0,868.11,259.99,0.0,1128.1
2017-02-19,2017,organic,Syracuse,1.85,1.84,2030.59,0.0,257.11,0.0,1021.7,751.78,0.0,1773.48
2017-02-12,2017,organic,Syracuse,1.67,1.66,2470.65,2.56,102.49,0.0,1989.81,375.79,0.0,2365.6
2017-02-05,2017,organic,Syracuse,1.81,1.8,3181.84,5.13,81.82,0.0,1892.25,1202.64,0.0,3094.89
2017-02-26,2017,organic,Tampa,2.16,2.14,4102.72,969.32,74.28,0.0,1234.44,1824.68,0.0,3059.12
2017-02-19,2017,organic,Tampa,1.82,1.81,4237.44,1110.93,42.82,0.0,2205.56,878.13,0.0,3083.69
2017-02-12,2017,organic,Tampa,1.45,1.44,6411.93,742.02,89.76,0.0,4682.59,897.56,0.0,5580.15
2017-02-05,2017,organic,Tampa,1.95,1.93,4591.77,1500.06,70.24,0.0,1728.88,1292.59,0.0,3021.47
2017-02-26,2017,organic,TotalUS,1.22,1.21,1436663.15,150448.17,368526.18,3747.77,505040.3,408900.73,0.0,913941.03
2017-02-19,2017,organic,TotalUS,1.32,1.31,1634877.11,250591.21,632101.53,3295.09,433926.87,314962.41,0.0,748889.28
2017-02-12,2017,organic,TotalUS,1.42,1.41,1060775.98,136636.34,297764.4,3486.2,410668.26,212220.78,0.0,622889.04
2017-02-05,2017,organic,TotalUS,1.37,1.36,1015621.03,136100.39,314011.26,2238.78,342705.32,220565.28,0.0,563270.6
2017-02-26,2017,organic,West,1.15,1.14,308828.87,43171.62,63444.18,108.13,99636.02,102468.92,0.0,202104.94
2017-02-19,2017,organic,West,1.5,1.49,214694.22,40585.46,48454.22,90.63,62154.02,63409.89,0.0,125563.91
2017-02-12,2017,organic,West,1.53,1.52,214333.3,43227.87,61842.48,104.08,63558.21,45600.66,0.0,109158.87
2017-02-05,2017,organic,West,1.16,1.15,227693.33,35703.61,46107.73,71.74,41936.54,103873.71,0.0,145810.25
2017-02-26,2017,organic,WestTexNewMexico,1.17,1.16,39054.83,3021.26,15568.68,11.77,20299.52,153.6,0.0,20453.12
2017-02-19,2017,organic,WestTexNewMexico,1.25,1.24,25777.67,2208.27,5671.84,35.6,17821.27,40.69,0.0,17861.96
2017-02-12,2017,organic,WestTexNewMexico,1.41,1.4,28191.45,2248.71,9177.71,37.92,16570.14,156.97,0.0,16727.11
2017-02-05,2017,organic,WestTexNewMexico,1.32,1.31,21376.32,2161.38,5646.59,11.84,13372.37,184.14,0.0,13556.51
2017-01-29,2017,conventional,Albany,1.33,1.31,95424.59,3844.62,78315.15,484.56,12393.84,382.06,4.36,12780.26
